0;468;339;1735;1734;1704;1707;1691;1706;1735;1695;
468;0;434;1774;1766;1760;1768;1751;1760;1769;1764;
339;434;0;1711;1697;1700;1706;1700;1699;1705;1705;
1736;1764;1718;0;14;8;8;10;9;7;9;
1735;1765;1698;14;0;11;11;13;12;10;12;
1702;1759;1707;8;11;0;4;4;3;3;3;
1705;1767;1713;8;11;4;0;6;5;3;5;
1689;1750;1707;10;13;4;6;0;5;5;5;
1704;1759;1706;9;12;3;5;5;0;4;4;
1736;1768;1712;7;10;3;3;5;4;0;4;
1691;1764;1706;9;12;3;5;5;4;4;0;
